Id de contacto,Encuesta: Id.,Codigo de Cliente,Estado,Localidad,Edad,Sexo,Habla lengua indigena?,Temporalidad de Ingresos,Tiene cuenta bancaria?,Credito Activo?,Apoyo Programas,Remesas,Actividad Economica Principal,Tiene Cultivo,Tipo de cultivo,Parcelas Terreno,Animales,Numero vacas,Numero puercos borregos,Numero aves otros,Cuartos en la Casa,Material de Vivienda,Cuenta con Luz Electrica,Fuente de Iluminacion,Gasto Fuente de Iluminacion,Donde se consigue fuente de iluminacion,Aparatos que comprara con luz,Proveniencia agua para beber,Acceso transporte,Nombre de la cuenta
0031M00002jgtgQ,a0s1M00000F0L6v,07-059-0715-002,Chiapas,Santa Rosa,28,Femenino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Le–a / Ocote,130,,Television;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Publico,Ocosingo ILUCentro
0031M00002jeQ2W,a0s1M00000F0GS5,07-059-2038-024,Chiapas,El Calvario,20,Masculino,SI,Temporal,NO,NO,ProCampo,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Propiedad familiar,Borregos / Puercos / Cabras; Aves u otros,,,,3 o mas,Madera o carrizo y techo de cart—n o palma,NO,Velas,50,,Television;Radio;Ventilador,La hierven,Motocicleta,Ocosingo ILUCentro
0031M00002jgtD3,a0s1M00000F0L2o,07-059-1694-054,Chiapas,Rosario la Pacaya,46,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Velas,120,,Television;Radio;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jgtWS,a0s1M00000F0L4z,07-059-1409-002,Chiapas,Trinitaria,49,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Velas,128,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jgtRw,a0s1M00000F0L4B,07-059-1694-070,Chiapas,Rosario la Pacaya,35,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Velas,138,,Television;Radio;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jgtWh,a0s1M00000F0L59,07-059-1694-029,Chiapas,Rosario la Pacaya,27,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Velas; Le–a / Ocote,100,,Television;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Publico,Ocosingo ILUCentro
0031M00002jgtY9,a0s1M00000F0L6M,07-059-1694-046,Chiapas,Rosario la Pacaya,31,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Le–a / Ocote,130,,Television;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jgtgk,a0s1M00000F0L7F,07-059-0713-006,Chiapas,Santa Rosa,49,Femenino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Le–a / Ocote,130,,Television;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Publico,Ocosingo ILUCentro
0031M00002jf6tX,a0s1M00000F0HLP,07-059-2038-043,Chiapas,El Calvario,43,Masculino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Diesel (Candil); Le–a / Ocote,70,,Radio;Licuadora,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jgtgp,a0s1M00000F0L7K,07-059-0713-007,Chiapas,Santa Rosa,43,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,"Mitad frutales, mitad granos",Acredita 1 propiedad,Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Le–a / Ocote,120,,Television;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Publico,Ocosingo ILUCentro
0031M00002jePpw,a0s1M00000F0GPz,07-059-2038-001,Chiapas,El Calvario,45,Masculino,SI,Temporal,NO,NO,PROSPERA,No,Agricultura,Menos de 1 hect‡rea,Granos b‡sicos,Acredita mas de 1 propiedad,Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Velas,80,,Television;Refrigerador;Ventilador,La hierven,Animales,Ocosingo ILUCentro
0031M00002jeS71,a0s1M00000F0GSU,07-059-2038-026,Chiapas,El Calvario,62,Masculino,SI,Temporal,NO,NO,ProCampo,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita mas de 1 propiedad,Aves u otros,,,,3 o mas,Madera o carrizo y techo de cart—n o palma,NO,Velas,50,,Television;Radio;Ventilador,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jeSC9,a0s1M00000F0GSo,07-059-2038-030,Chiapas,El Calvario,49,Masculino,SI,Temporal,NO,NO,ProCampo,No,Agricultura,M‡s de 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Vacas; Aves u otros,,,,3 o mas,Madera o carrizo y techo de cart—n o palma,NO,Velas,50,,Television;Radio;Ventilador,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jePqL,a0s1M00000F0GQE,07-059-2038-004,Chiapas,El Calvario,48,Femenino,SI,Temporal,NO,NO,PROSPERA,No,Agricultura,Menos de 1 hect‡rea,Granos b‡sicos,Propiedad familiar,Vacas,,,,3 o mas,Madera o carrizo y techo de cart—n o palma,NO,Velas,60,,Television;Radio;Refrigerador,La hierven,No tiene,Ocosingo ILUCentro
0031M00002jfKlD,a0s1M00000F0HaD,07-059-0675-003,Chiapas,Nuevo Pedregal,30,Masculino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Le–a / Ocote,75,,Television;Radio;Ventilador;Licuadora;Computadora;Otros Aparatos,De un pozo o manantial (sin hervir),Animales,Ocosingo ILUCentro
0031M00002jgtYE,a0s1M00000F0L6R,07-059-1694-047,Chiapas,Rosario la Pacaya,61,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,"Mitad frutales, mitad granos",Acredita 1 propiedad,Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Le–a / Ocote,120,,Television;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Publico,Ocosingo ILUCentro
0031M00002jfKuP,a0s1M00000F0HaI,07-059-0675-005,Chiapas,Nuevo Pedregal,36,Masculino,SI,Temporal,NO,NO,ProCampo; Otro Apoyo de Gobierno,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Le–a / Ocote,70,,Television;Radio;Ventilador;Licuadora;Computadora;Otros Aparatos,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jefEP,a0s1M00000F0Gn9,07-059-2038-036,Chiapas,El Calvario,72,Masculino,SI,Temporal,NO,NO,ProCampo,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,3 o mas,Madera o carrizo y techo de cart—n o palma,NO,Velas,60,,Television;Radio;Ventilador,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jfGGj,a0s1M00000F0HT9,07-059-2912-010,Chiapas,Takinta,28,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Menos de 1 hect‡rea,Granos b‡sicos,Propiedad familiar,No tiene,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Le–a / Ocote; Pila / Bater’a / Acumulador,80,,Television;Radio;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Publico,Ocosingo ILUCentro
0031M00002jePuc,a0s1M00000F0GQd,07-059-2038-008,Chiapas,El Calvario,25,Masculino,SI,Temporal,NO,NO,ProCampo,No,Agricultura,Menos de 1 hect‡rea,Granos b‡sicos,Propiedad familiar,Vacas; Aves u otros,,,,3 o mas,Madera o carrizo y techo de cart—n o palma,NO,Velas,45,,Television;Radio;Refrigerador;Ventilador,La hierven,Animales,Ocosingo ILUCentro
0031M00002jf7EW,a0s1M00000F0HN6,07-059-2038-060,Chiapas,El Calvario,23,Masculino,SI,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,No tiene propiedad,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Le–a / Ocote,70,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jeS8j,a0s1M00000F0GSZ,07-059-2038-027,Chiapas,El Calvario,28,Masculino,SI,Temporal,NO,NO,ProCampo,No,Agricultura,M‡s de 2 hect‡reas,Granos b‡sicos,Acredita mas de 1 propiedad,Vacas; Borregos / Puercos / Cabras; Aves u otros,,,,3 o mas,Madera o carrizo y techo de cart—n o palma,NO,Velas,65,,Television;Radio;Ventilador,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jgtV5,a0s1M00000F0L4a,07-059-1694-074,Chiapas,Rosario la Pacaya,48,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Velas,120,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jgtYd,a0s1M00000F0L6g,07-059-1694-025,Chiapas,Rosario la Pacaya,23,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Le–a / Ocote,120,,Television;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Publico,Ocosingo ILUCentro
0031M00002jeyXh,a0s1M00000F0HA9,07-059-2038-037,Chiapas,El Calvario,61,Femenino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Borregos / Puercos / Cabras; Aves u otros,,,,3 o mas,Madera o carrizo y techo de cart—n o palma,NO,Velas; Le–a / Ocote; Otro,80,,Television;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Publico,Ocosingo ILUCentro
0031M00002jgtK7,a0s1M00000F0L2y,07-059-1694-056,Chiapas,Rosario la Pacaya,80,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Velas,120,,Television;Radio;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jgtVK,a0s1M00000F0L4p,07-059-1694-077,Chiapas,Rosario la Pacaya,23,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,M‡s de 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Velas,130,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jgtYJ,a0s1M00000F0L6W,07-059-1694-048,Chiapas,Rosario la Pacaya,58,Femenino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Le–a / Ocote,130,,Television;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Publico,Ocosingo ILUCentro
0031M00002jf6u6,a0s1M00000F0HLU,07-059-2038-044,Chiapas,El Calvario,66,Masculino,SI,Temporal,NO,NO,ProCampo,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,No tiene,,,,3 o mas,Madera o carrizo y techo de cart—n o palma,NO,Velas,50,,Television;Radio;Ventilador,La hierven,No tiene,Ocosingo ILUCentro
0031M00002jf75T,a0s1M00000F0HMS,07-059-2038-053,Chiapas,El Calvario,60,Masculino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras; Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas,80,,Television;Radio;Refrigerador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jgtbk,a0s1M00000F0L6q,07-059-0713-001,Chiapas,Santa Rosa,68,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Velas,120,,Television;Radio;Refrigerador,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jePqB,a0s1M00000F0GQ9,07-059-2038-003,Chiapas,El Calvario,21,Masculino,SI,Temporal,NO,NO,PROSPERA,No,Agricultura,Menos de 1 hect‡rea,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas,60,,Television;Radio,De un pozo o manantial (sin hervir),Animales,Ocosingo ILUCentro
0031M00002jgt9k,a0s1M00000F0L2e,07-059-1694-052,Chiapas,Rosario la Pacaya,48,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas,130,,Television;Radio;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jfKaO,a0s1M00000F0HZo,07-059-0675-001,Chiapas,Nuevo Pedregal,41,Masculino,SI,Temporal,NO,NO,Otro Apoyo de Gobierno,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Le–a / Ocote,70,,Television;Radio;Ventilador;Licuadora;Computadora,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jePuh,a0s1M00000F0GQi,07-059-2038-009,Chiapas,El Calvario,25,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Menos de 1 hect‡rea,Granos b‡sicos,Propiedad familiar,Borregos / Puercos / Cabras,,,,3 o mas,Madera o carrizo y techo de cart—n o palma,NO,Velas,40,,Television;Radio;Ventilador,La hierven,No tiene,Ocosingo ILUCentro
0031M00002jfM0a,a0s1M00000F0Haw,07-059-2038-064,Chiapas,El Calvario,43,Masculino,SI,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita mas de 1 propiedad,Borregos / Puercos / Cabras; Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Le–a / Ocote,70,,Television;Radio;Licuadora,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jfGGo,a0s1M00000F0HTE,07-059-2912-009,Chiapas,Takinta,45,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Vacas; Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Le–a / Ocote; Pila / Bater’a / Acumulador,100,,Television;Radio;Ventilador;Licuadora;Otros Aparatos,De un pozo o manantial (sin hervir),Publico,Ocosingo ILUCentro
0031M00002jf9Pg,a0s1M00000F0HPW,07-059-1852-004,Chiapas,San Vicente,35,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Menos de 1 hect‡rea,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Le–a / Ocote,50,,Television;Radio;Refrigerador;Licuadora;Otros Aparatos,De un pozo o manantial (sin hervir),Publico,Ocosingo ILUCentro
0031M00002jePuS,a0s1M00000F0GQT,07-059-2038-006,Chiapas,El Calvario,23,Masculino,SI,Temporal,NO,NO,ProCampo,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Propiedad familiar,Vacas,,,,2 cuartos,Madera o carrizo y techo de cart—n o palma,NO,Velas,60,,Television;Radio,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jgtPq,a0s1M00000F0L3c,07-059-1694-064,Chiapas,Rosario la Pacaya,48,Femenino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas,130,,Television;Radio;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jf75d,a0s1M00000F0HMc,07-059-2038-055,Chiapas,El Calvario,28,Masculino,SI,Temporal,NO,NO,ProCampo,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras; Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Velas,60,,Television;Radio;Refrigerador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jePwT,a0s1M00000F0GQx,07-059-2038-012,Chiapas,El Calvario,50,Masculino,SI,Temporal,NO,NO,ProCampo,No,Agricultura,Menos de 1 hect‡rea,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,3 o mas,Madera o carrizo y techo de cart—n o palma,NO,Velas,50,,Television;Radio;Refrigerador,La hierven,No tiene,Ocosingo ILUCentro
0031M00002jgtVA,a0s1M00000F0L4f,07-059-1694-075,Chiapas,Rosario la Pacaya,42,Femenino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Velas,128,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jfM14,a0s1M00000F0Hb6,07-059-2038-066,Chiapas,El Calvario,35,Femenino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Le–a / Ocote,70,,Television;Radio;Licuadora,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jeefP,a0s1M00000F0GmB,07-059-2038-034,Chiapas,El Calvario,20,Masculino,SI,Temporal,NO,NO,ProCampo,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,3 o mas,Madera o carrizo y techo de cart—n o palma,NO,Velas,50,,Television;Radio;Ventilador,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jf9SQ,a0s1M00000F0HPl,07-059-1852-007,Chiapas,San Vicente,59,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Menos de 1 hect‡rea,Granos b‡sicos,Acredita 1 propiedad,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Le–a / Ocote,60,,Television;Radio;Licuadora,De un pozo o manantial (sin hervir),Publico,Ocosingo ILUCentro
0031M00002jgt3w,a0s1M00000F0L2A,07-059-1694-027,Chiapas,Rosario la Pacaya,52,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Vacas; Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Velas; Le–a / Ocote,80,,Television;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jfM1E,a0s1M00000F0HbB,07-059-2038-067,Chiapas,El Calvario,62,Masculino,SI,Temporal,NO,NO,ProCampo,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras; Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Le–a / Ocote,70,,Television;Radio;Refrigerador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jgtgu,a0s1M00000F0L7P,07-059-0713-008,Chiapas,Santa Rosa,31,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,"Mitad frutales, mitad granos",Acredita 1 propiedad,Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Le–a / Ocote,130,,Television;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Publico,Ocosingo ILUCentro
0031M00002jgt9a,a0s1M00000F0L2Z,07-059-1694-051,Chiapas,Rosario la Pacaya,37,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas,120,,Television;Radio;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jgtXG,a0s1M00000F0L5d,07-059-1694-035,Chiapas,Rosario la Pacaya,66,Femenino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Le–a / Ocote,120,,Television;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jfG2l,a0s1M00000F0HSk,07-059-0675-002,Chiapas,Nuevo Pedregal,34,Femenino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Le–a / Ocote,70,,Television;Refrigerador;Ventilador;Licuadora;Computadora;Otros Aparatos,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jePyU,a0s1M00000F0GRb,07-059-2038-020,Chiapas,El Calvario,31,Masculino,SI,Temporal,NO,NO,ProCampo,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Acredita mas de 1 propiedad,Borregos / Puercos / Cabras; Aves u otros,,,,2 cuartos,Madera o carrizo y techo de cart—n o palma,NO,Velas,50,,Television;Radio;Ventilador,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jf7EH,a0s1M00000F0HMr,07-059-2038-057,Chiapas,El Calvario,21,Masculino,SI,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,Granos b‡sicos,No tiene propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Le–a / Ocote,70,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jgS9n,a0s1M00000F0KDO,07-059-1694-001,Chiapas,Rosario la Pacaya,23,Masculino,SI,Temporal,NO,SI,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,No tiene,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Diesel (Candil); Le–a / Ocote,140,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jgSGm,a0s1M00000F0KEM,07-059-1694-014,Chiapas,Rosario la Pacaya,34,Masculino,SI,Temporal,NO,NO,ProCampo,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,3 o mas,Madera y techo de l‡mina,NO,Velas,138,,Television;Radio;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jgSB2,a0s1M00000F0KE2,07-059-1694-008,Chiapas,Rosario la Pacaya,23,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas,128,,Television;Radio;Ventilador,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jgSM2,a0s1M00000F0KF0,07-059-1694-022,Chiapas,Rosario la Pacaya,23,Masculino,SI,Temporal,NO,NO,ProCampo,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas,140,,Television;Radio;Ventilador,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jgSA2,a0s1M00000F0KDY,07-059-1694-003,Chiapas,Rosario la Pacaya,38,Masculino,SI,Temporal,NO,NO,PROSPERA,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas,130,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jgSAC,a0s1M00000F0KDd,07-059-1694-004,Chiapas,Rosario la Pacaya,73,Masculino,SI,Temporal,NO,NO,70 y M‡s,No,Trabajo por temporada,No tiene,Granos b‡sicos,Propiedad familiar,No tiene,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas,130,,Television;Radio;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jgSFi,a0s1M00000F0KEC,07-059-1694-011,Chiapas,Rosario la Pacaya,36,Masculino,SI,Temporal,NO,NO,Ninguno,No,Agricultura,Menos de 1 hect‡rea,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas,138,,Television;Radio;Ventilador,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
0031M00002jgSAY,a0s1M00000F0KDi,07-059-1694-005,Chiapas,Rosario la Pacaya,68,Femenino,SI,Temporal,NO,NO,PROSPERA,No,Agricultura,Entre 1 y 2 hect‡reas,Granos b‡sicos,Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas,90,,Television;Radio;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),No tiene,Ocosingo ILUCentro
